name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sumenep,3/18/2023,32.2,25.2,28.1,41.9,25.2,31.9,24.6,81.5,0.8,100,33.33,rain,0,0,20.9,24.1,109.7,1009.6,51,19,300.5,26,10,60,2023-03-18T05:28:54,2023-03-18T17:36:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,3/19/2023,32.7,25.5,28.5,39.7,25.5,32.9,24.9,81.5,0.6,100,20.83,rain,0,0,28.1,23,104.3,1009.1,46.3,19,295.9,25.7,10,30,2023-03-19T05:28:48,2023-03-19T17:36:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,3/20/2023,33.4,25.7,28.1,41.7,25.7,31.2,24.8,83.3,13.1,100,58.33,rain,0,0,20.2,20.4,119.8,1009,78.7,17.4,271.6,23.4,9,30,2023-03-20T05:28:42,2023-03-20T17:35:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,3/21/2023,32.7,25.4,28.1,40.3,25.4,31.5,24.4,81.1,20,100,4.17,rain,0,0,15.1,9,45.8,1008.9,85.3,19.2,276.9,23.8,10,30,2023-03-21T05:28:36,2023-03-21T17:35:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,3/22/2023,31,25.7,27.8,39,25.7,31.3,24.6,83.1,33.2,100,12.5,rain,0,0,21.6,7.9,299.5,1008.5,60.3,18.6,280.8,24.3,10,30,2023-03-22T05:28:30,2023-03-22T17:34:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,3/23/2023,30.9,25.7,28.1,38.5,25.7,31.8,24.9,82.9,13,100,4.17,rain,0,0,16.9,22.6,302.7,1008.4,50.2,18.9,285.8,24.7,10,30,2023-03-23T05:28:24,2023-03-23T17:34:13,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,3/24/2023,32.5,25.7,28.4,40.3,25.7,32.5,24.8,81.7,1.9,100,29.17,rain,0,0,16.9,9.7,245.5,1009,44.3,18.8,286.1,24.6,10,30,2023-03-24T05:28:17,2023-03-24T17:33:43,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,3/25/2023,31,25.9,28,38.2,25.9,31.5,24.6,82.1,3,100,4.17,rain,0,0,21.2,13.3,297.2,1009.3,68.6,19.2,276.1,23.8,10,30,2023-03-25T05:28:11,2023-03-25T17:33:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,3/26/2023,29.1,25.5,27.2,34.8,25.5,29.6,24.5,85.5,4.8,100,62.5,rain,0,0,25.6,14.8,298.4,1008.7,86.4,17.9,182.4,15.7,8,30,2023-03-26T05:28:04,2023-03-26T17:32:44,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,3/27/2023,31.2,25.4,27.5,38.2,25.4,30.3,24.6,84.7,11.8,100,62.5,rain,0,0,31.3,20.5,292.1,1009.1,77.7,18.9,203.7,17.5,7,30,2023-03-27T05:27:58,2023-03-27T17:32:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,3/28/2023,29.9,25.7,27.2,37.6,25.7,29.9,24.8,87.3,43,100,16.67,rain,0,0,34.6,20.9,290.1,1009.7,92.8,16.6,221.1,19,8,60,2023-03-28T05:27:51,2023-03-28T17:31:45,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,3/29/2023,30.5,25.2,27.7,37.1,25.2,31.2,24.8,84.7,1.1,100,8.33,rain,0,0,22,11.5,293.4,1009.3,92.1,16.7,215.9,18.6,8,30,2023-03-29T05:27:44,2023-03-29T17:31:15,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,3/30/2023,31.1,25.7,27.4,39.3,25.7,29.9,24.6,85,7,100,8.33,rain,0,0,21.2,16.6,264.2,1008.7,90,17.7,191.7,16.4,7,60,2023-03-30T05:27:38,2023-03-30T17:30:46,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,3/31/2023,30.9,25.4,26.8,38.4,25.4,28.5,24.3,86.6,4,100,12.5,rain,0,0,28.1,19.1,277.8,1009.5,94.4,15.5,168.7,14.6,6,30,2023-03-31T05:27:31,2023-03-31T17:30:17,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/1/2023,30.7,25.1,27,37.4,25.1,29.2,24,83.9,2,100,8.33,rain,0,0,21.2,16.6,318,1009.6,97,18.4,109.4,9.5,5,10,2023-04-01T05:27:25,2023-04-01T17:29:47,0.34,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,4/2/2023,29.9,25,27,35.6,25,29,24.2,84.8,7.8,100,12.5,rain,0,0,14.8,14.8,303.4,1008.4,95.1,19.2,202.3,17.3,8,10,2023-04-02T05:27:18,2023-04-02T17:29:18,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/3/2023,29.9,25,26.9,37.4,25,28.8,24.6,87.2,11,100,12.5,rain,0,0,19.4,16.6,266.2,1008.6,94.4,18,197.9,17,7,30,2023-04-03T05:27:12,2023-04-03T17:28:49,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/4/2023,30.5,25.1,27.2,36.8,25.1,29.8,24.3,84.3,11,100,45.83,rain,0,0,23,11.9,269.6,1009.7,94.4,19.4,165.5,14,7,30,2023-04-04T05:27:06,2023-04-04T17:28:21,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/5/2023,30.4,25.7,27.5,36.6,25.7,30.5,24.4,83.5,1.7,100,33.33,rain,0,0,18.7,11.2,55.8,1009.4,64.4,17.2,249.2,21.4,9,30,2023-04-05T05:27:00,2023-04-05T17:27:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/6/2023,31.5,25.4,27.5,38.6,25.4,29.8,24.5,84.4,9.9,100,50,rain,0,0,17.3,9.4,211.4,1009.9,67.9,16,254.2,21.9,9,30,2023-04-06T05:26:54,2023-04-06T17:27:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/7/2023,31.4,25.1,27.4,36.5,25.1,30,24.3,84,4.9,100,45.83,rain,0,0,19.8,11.9,339.5,1010.4,94.2,17.6,222,19,8,60,2023-04-07T05:26:48,2023-04-07T17:26:56,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/8/2023,31.3,25.5,27.4,37.7,25.5,29.6,24.5,84.6,0.1,100,4.17,rain,0,0,23,16.6,257.2,1011.1,89.6,18.3,249.5,21.4,9,30,2023-04-08T05:26:42,2023-04-08T17:26:28,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,4/9/2023,32.3,24.4,27.5,41.3,24.4,30.1,24.3,83,4,100,8.33,rain,0,0,31.7,18,272.8,1010.3,81.1,17.8,254.3,21.9,9,60,2023-04-09T05:26:37,2023-04-09T17:26:00,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/10/2023,33.1,24.5,27.5,40.8,24.5,30.1,24.3,82.8,3.8,100,50,rain,0,0,36.4,30.7,281.1,1009.6,75.6,17.6,236.9,20.3,8,60,2023-04-10T05:26:32,2023-04-10T17:25:33,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/11/2023,31.4,25.2,28.2,39.2,25.2,32,24.5,80.5,1.1,100,33.33,rain,0,0,29.2,17.6,281.6,1008.8,61.1,19.8,258.1,22.2,9,30,2023-04-11T05:26:27,2023-04-11T17:25:06,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/12/2023,30.9,26.7,28.3,39.4,29.7,33.1,25.1,83,3.3,100,12.5,rain,0,0,25.6,14,279.6,1008.3,76.3,19.2,259.1,22.3,9,60,2023-04-12T05:26:22,2023-04-12T17:24:40,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/13/2023,30,24.9,27.2,37.4,24.9,30,24.5,85.6,1.3,100,12.5,rain,0,0,22.7,13.7,240.9,1009,93.2,16.6,166.7,14.4,6,60,2023-04-13T05:26:17,2023-04-13T17:24:14,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/14/2023,31.4,25.1,27.6,39.1,25.1,30.5,24.5,83.5,4.5,100,54.17,rain,0,0,16.6,7.9,93.7,1009.2,78.7,19.1,237.3,20.4,8,30,2023-04-14T05:26:13,2023-04-14T17:23:48,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/15/2023,31.7,25.6,27.6,39,25.6,30.6,24.7,84.7,24,100,8.33,rain,0,0,15.5,8.6,76.8,1009,77.2,17.1,244.1,21.1,8,30,2023-04-15T05:26:09,2023-04-15T17:23:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,4/16/2023,31.9,24.9,27.5,41.8,24.9,30.3,24.7,85.2,42.4,100,8.33,rain,0,0,17.3,13,79.9,1009.1,79.5,18.6,220.1,18.9,8,60,2023-04-16T05:26:05,2023-04-16T17:22:57,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,4/17/2023,30.7,25.8,27.6,38.7,25.8,31.2,25,85.8,0.6,100,4.17,rain,0,0,20.2,13,89.9,1010.8,76,17.4,237.8,20.5,9,60,2023-04-17T05:26:02,2023-04-17T17:22:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,4/18/2023,32,25.9,28.4,41.6,25.9,33.4,25.5,84.7,1.5,100,45.83,rain,0,0,25.9,14.4,106.7,1011,76.3,19,261.4,22.7,9,60,2023-04-18T05:25:58,2023-04-18T17:22:09,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/19/2023,32.4,26.9,28.9,39.9,30.5,33.8,24.7,78.7,0.1,100,4.17,rain,0,0,19.1,13,104.6,1008.5,32.3,19.4,275.3,23.8,9,30,2023-04-19T05:25:56,2023-04-19T17:21:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96937099999,96973099999,remote"
sumenep,4/20/2023,31.7,26.9,28.4,40.7,30.1,33.4,25.1,82.6,1.5,100,29.17,rain,0,0,19.8,13,110.5,1007.2,69,18.5,245,21.2,8,60,2023-04-20T05:25:53,2023-04-20T17:21:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/21/2023,31.5,26.1,28,40.5,26.1,32.3,25.3,85.8,1.3,100,8.33,rain,0,0,24.8,26.3,105.6,1008.3,89.9,17.1,211.3,18.1,7,60,2023-04-21T05:25:51,2023-04-21T17:20:59,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,4/22/2023,32.5,26.3,28.6,42.1,26.3,33.4,25.1,81.7,1.1,100,37.5,rain,0,0,29.5,19.4,105.7,1008.6,35,19,246.8,21.4,8,60,2023-04-22T05:25:49,2023-04-22T17:20:37,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/23/2023,32.3,26.7,29.2,40.7,26.7,34.1,24.6,76.8,0,0,0,,0,0,36.7,22,106.4,1009.1,36.1,19.4,269.3,23.3,9,30,2023-04-23T05:25:48,2023-04-23T17:20:15,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,4/24/2023,32.4,27.4,29.2,41.4,31,34.2,24.6,76.5,0,0,0,rain,0,0,35.3,25.9,103.4,1008.8,35,19.4,271.2,23.4,9,30,2023-04-24T05:25:47,2023-04-24T17:19:54,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,4/25/2023,32.2,26.7,28.8,41.1,30,33.7,24.8,79.4,0.4,100,12.5,rain,0,0,30.2,25.9,101.5,1008.5,74.2,19.3,246.8,21.4,9,60,2023-04-25T05:25:46,2023-04-25T17:19:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,4/26/2023,32.1,26.5,28.5,41.2,26.5,33.4,25.3,82.9,1.6,100,45.83,rain,0,0,32,18.7,103.3,1008.3,55.4,16.9,250.5,21.7,9,30,2023-04-26T05:25:46,2023-04-26T17:19:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/27/2023,32.7,26.8,28.8,42.2,30.4,34.3,25.3,81.7,0.3,100,12.5,rain,0,0,22,13,114.1,1008.4,71.1,18.5,249.3,21.6,9,30,2023-04-27T05:25:46,2023-04-27T17:18:54,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,4/28/2023,29.8,26.2,27.5,37.8,26.2,31.1,25.1,86.9,4.2,100,8.33,rain,0,0,21.2,14,95.5,1008.7,85.3,18.7,180.9,15.6,7,30,2023-04-28T05:25:46,2023-04-28T17:18:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,4/29/2023,29.1,25.5,26.9,36.5,25.5,29.2,24.8,88.4,13.6,100,8.33,rain,0,0,22.7,15.1,87.3,1008.8,93.1,17.8,108.8,9.4,5,30,2023-04-29T05:25:47,2023-04-29T17:18:17,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,4/30/2023,32,25.5,28,40.6,25.5,31.8,25.3,85.6,5.9,100,58.33,rain,0,0,22.7,13.7,94.2,1007.9,67.9,17.7,207.3,18,8,30,2023-04-30T05:25:48,2023-04-30T17:18:00,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/1/2023,31.7,26.3,28,41.1,26.3,32.1,25.3,85.5,6,100,8.33,rain,0,0,16.2,18.4,98.9,1008.3,43,17.2,205.3,17.6,7,30,2023-05-01T05:25:50,2023-05-01T17:17:43,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/2/2023,32.4,26.2,28.3,41.7,26.2,33.3,25.4,84.7,2,100,4.17,rain,0,0,23.4,18.4,94.8,1009.4,83,19.1,191.9,16.5,7,30,2023-05-02T05:25:52,2023-05-02T17:17:26,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/3/2023,32.3,26.4,28.7,41.2,26.4,33.9,25.3,82.4,4.3,100,33.33,rain,0,0,28.4,20.1,105.8,1009.5,50.1,19.3,216.4,18.8,8,30,2023-05-03T05:25:55,2023-05-03T17:17:11,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/4/2023,32.4,26.2,28.9,42.6,26.2,34.6,25.5,81.9,1,100,4.17,rain,0,0,29.2,25.9,102.1,1008.8,32.8,20,255.3,22.2,9,30,2023-05-04T05:25:58,2023-05-04T17:16:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/5/2023,32.4,26.9,29.1,40.7,30.6,34.6,25.1,79.8,0.9,100,25,rain,0,0,26.3,24,116.8,1007,64.8,18.8,252.8,21.8,9,30,2023-05-05T05:26:01,2023-05-05T17:16:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/6/2023,34.7,27.1,28.8,43.9,30.8,34.3,25.4,82.3,1.6,100,29.17,rain,0,0,20.9,14,111.2,1007.3,40.5,18.6,238.3,20.6,8,30,2023-05-06T05:26:05,2023-05-06T17:16:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/7/2023,31.8,27.1,29,39.5,30.9,34,24.6,77.4,0,0,0,rain,0,0,20.5,13,125.8,1007.8,32.3,19.4,263.7,22.8,9,30,2023-05-07T05:26:10,2023-05-07T17:16:15,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/8/2023,32.4,26.4,29.1,38.3,26.4,33.5,24.1,74.7,0,0,0,,0,0,17.3,12.5,149.9,1008.6,73.2,19.4,264.3,22.8,9,10,2023-05-08T05:26:15,2023-05-08T17:16:02,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/9/2023,30,26.4,28,36.7,26.4,32.1,25,84.2,4.8,100,12.5,rain,0,0,25.2,11.2,115.8,1009.7,91.7,17.9,192.5,16.4,8,30,2023-05-09T05:26:20,2023-05-09T17:15:51,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/10/2023,28.8,26.1,27.3,35.4,26.1,30.8,25.3,88.7,43.8,100,20.83,rain,0,0,40.3,24.5,102.1,1010.3,94,18.3,107.3,9.4,4,30,2023-05-10T05:26:25,2023-05-10T17:15:40,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/11/2023,28.6,26.5,27.6,35.2,26.5,32,25.6,88.8,24.7,100,20.83,rain,0,0,37.8,23,106.3,1011.6,74.9,17.8,135.6,11.7,5,60,2023-05-11T05:26:32,2023-05-11T17:15:29,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96937099999,96973099999,remote"
sumenep,5/12/2023,32,27.2,29.1,41.5,31.2,35.3,25.7,82.3,0.8,100,4.17,rain,0,0,39.2,23.4,109.1,1011.4,35.9,18.3,228.8,19.6,8,60,2023-05-12T05:26:38,2023-05-12T17:15:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/13/2023,31.4,26.9,28.6,37,29.8,32.5,23.7,75.6,0,0,0,,0,0,28.8,29.4,140.1,1011.6,20.2,19.4,258.6,22.3,9,10,2023-05-13T05:26:45,2023-05-13T17:15:11,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/14/2023,31.2,26.1,28,36.4,26.1,30,22,70.2,0,0,0,,0,0,24.1,19.4,146.8,1012.3,24.5,19.4,269,23.2,9,10,2023-05-14T05:26:53,2023-05-14T17:15:03,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/15/2023,30.4,25.9,27.6,34.8,25.9,29.4,22.3,73.5,0,0,0,,0,0,24.8,16.6,125.2,1012.5,14.8,19.4,260,22.4,9,10,2023-05-15T05:27:00,2023-05-15T17:14:56,0.84,Clear,Clear conditions throughout the day.,clear-day,"96937099999,96973099999,remote"
sumenep,5/16/2023,31.3,25.4,27.6,34.9,25.4,29.3,22.1,72.4,0.5,100,16.67,rain,0,0,20.5,15.1,119.9,1013,21.5,19.4,259.9,22.4,9,10,2023-05-16T05:27:09,2023-05-16T17:14:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96937099999,96973099999,remote"
sumenep,5/17/2023,30.6,25.1,27.8,35,25.1,29.9,22.5,73.6,0.1,100,4.17,rain,0,0,22,14.8,117.1,1013,24,19.2,242.1,21,8,10,2023-05-17T05:27:17,2023-05-17T17:14:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/18/2023,30.4,25.9,28,36,25.9,31,23.3,75.5,0.5,100,20.83,rain,0,0,26.3,15.1,122.8,1012.6,44.4,19.4,244.9,21.3,9,10,2023-05-18T05:27:26,2023-05-18T17:14:38,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96937099999,96973099999,remote"
sumenep,5/19/2023,30.8,26.5,28.2,36.1,26.5,31.3,23.3,75.2,0,0,0,rain,0,0,24.1,15.5,119.5,1012.2,74.8,18.9,240.7,20.9,8,10,2023-05-19T05:27:36,2023-05-19T17:14:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/20/2023,32.1,26.2,28.4,39.7,26.2,31.9,23.4,74.8,0,0,0,,0,0,28.1,16.6,110.6,1011.6,57.7,19.4,245.3,21.2,8,10,2023-05-20T05:27:46,2023-05-20T17:14:30,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/21/2023,32,25.7,28.2,37.7,25.7,31.2,23,73.8,0,0,0,rain,0,0,27.4,22.2,119.8,1012.5,59.3,19.3,244.2,21.2,8,10,2023-05-21T05:27:56,2023-05-21T17:14:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/22/2023,31.7,25.9,28.1,37.7,25.9,30.9,22.9,73.7,0.3,100,8.33,rain,0,0,28.4,15.1,117,1012.7,50.9,19.4,245.8,21.2,8,10,2023-05-22T05:28:06,2023-05-22T17:14:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/23/2023,31.3,26.2,28.1,36.9,26.2,30.8,23,74.2,0,0,0,rain,0,0,27,16.6,112.4,1012.4,26.5,19.4,246.6,21.3,8,10,2023-05-23T05:28:17,2023-05-23T17:14:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/24/2023,32.4,25.7,28.3,39.2,25.7,32,23.9,77.2,0.6,100,16.67,rain,0,0,30.6,19.1,108.6,1013.3,35.4,19.4,246.9,21.2,8,10,2023-05-24T05:28:29,2023-05-24T17:14:22,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96937099999,96973099999,remote"
sumenep,5/25/2023,32,26.7,28.6,36.9,26.7,31.8,23,72.7,0,0,0,,0,0,25.9,21.9,113.9,1012.8,28.8,19.3,255.3,22.1,9,10,2023-05-25T05:28:40,2023-05-25T17:14:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/26/2023,32,25.7,28.3,38,25.7,31.2,22.7,72,0,0,0,,0,0,30.6,26.3,118.3,1012.2,54.6,19.4,251.5,21.8,9,10,2023-05-26T05:28:52,2023-05-26T17:14:22,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,5/27/2023,31.7,25.1,28.2,35.7,25.1,30.6,22,69.7,0,0,0,,0,0,30.6,18.8,126.2,1010.4,19.9,19.4,254.1,21.8,9,10,2023-05-27T05:29:04,2023-05-27T17:14:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"96937099999,96973099999,remote"
sumenep,5/28/2023,31.4,25.7,27.8,35.8,25.7,29.6,21.7,69.7,0,0,0,,0,0,36,28.3,121.9,1010,16,19.4,250.6,21.7,9,10,2023-05-28T05:29:17,2023-05-28T17:14:24,0.28,Clear,Clear conditions throughout the day.,clear-day,"96937099999,96973099999,remote"
sumenep,5/29/2023,32.2,26.2,28.1,36,26.2,30.3,22.1,70.5,0,0,0,,0,0,31.7,19.1,114.7,1010.8,18.5,19.4,247.1,21.3,8,10,2023-05-29T05:29:30,2023-05-29T17:14:27,0.31,Clear,Clear conditions throughout the day.,clear-day,"96937099999,96973099999,remote"
sumenep,5/30/2023,31.5,25.2,28.2,36.8,25.2,31,23,73.9,0.1,100,4.17,rain,0,0,33.8,28.4,112.4,1011.2,40.5,19.3,235.6,20.3,8,10,2023-05-30T05:29:43,2023-05-30T17:14:30,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96937099999,96973099999,remote"
sumenep,5/31/2023,31.2,26.2,28.3,37.6,26.2,31.9,23.6,76,0.1,100,4.17,rain,0,0,32,17.3,116.3,1011,39.5,19.1,244.5,21,8,10,2023-05-31T05:29:56,2023-05-31T17:14:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96937099999,96973099999,remote"
sumenep,6/1/2023,30.7,25.7,28.5,36.8,25.7,31.9,23.4,74.6,0,0,0,,0,0,27.7,25.9,121.1,1010.6,77.4,20.1,244.3,21.1,9,10,2023-06-01T05:30:10,2023-06-01T17:14:38,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96973099999,remote"
sumenep,6/2/2023,31.9,26.1,28.6,38.8,26.1,32.4,23.9,76.4,0,0,0,,0,0,31,22.3,127,1011,76.1,19.2,227.9,19.6,8,10,2023-06-02T05:30:23,2023-06-02T17:14:43,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/3/2023,32.6,27,28.8,38.8,29.7,32.6,23.5,73.3,0,0,0,rain,0,0,29.5,24.1,119,1011,25.3,19.4,243,21.1,8,10,2023-06-03T05:30:37,2023-06-03T17:14:48,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
sumenep,6/4/2023,32.4,25.9,28.6,38.5,25.9,32.1,23.4,74,0,0,0,,0,0,21.6,16.9,118.8,1010.1,29,19.3,240.5,20.8,8,10,2023-06-04T05:30:51,2023-06-04T17:14:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96937099999,96973099999,remote"
